Source,Target
877046059,1176887138
877046059,15531582
877046059,29880357
877046059,382374308
877046059,26998304
877046059,359865340
877046059,41327953
877046059,104379063
877046059,72474729
877046059,44105622
877046059,94005093
877046059,50193955
877046059,613889837
877046059,124348492
877046059,282145922
877046059,66892168
877046059,149074092
877046059,41718791
877046059,378451680
877046059,1383553182
877046059,18069477
877046059,618908913
877046059,1138981327
877046059,2550579745
877046059,1633784114
877046059,3226822268
877046059,711613933
877046059,854469372
877046059,2220531552
877046059,20536157
877046059,14787749
877046059,300538480
877046059,3297357766
877046059,3223891441
877046059,2286985687
877046059,779866255
877046059,2152535096
877046059,3193472577
877046059,66968442
877046059,1463788003
877046059,357312062
877046059,1217287686
877046059,320065044
877046059,22105603
877046059,2316224708
877046059,2492039521
877046059,630299859
877046059,17424053
877046059,578042586
877046059,1414032067
877046059,729808416
877046059,86806243
877046059,55165185
877046059,60274020
877046059,636261380
877046059,60410733
877046059,127703529
877046059,21727602
877046059,2831382552
877046059,1282558591
877046059,3063911670
877046059,349170833
877046059,2324520859
877046059,465237781
877046059,112389172
877046059,2832732639
877046059,2889084979
877046059,2938710415
877046059,3072710413
877046059,828629575
877046059,17672180
877046059,1440737184
877046059,790418594
877046059,630880367
877046059,814303195
877046059,17540485
877046059,594339489
877046059,1693803193
877046059,434752103
877046059,108272291
877046059,347751897
877046059,41056296
877046059,313135249
877046059,956683886
877046059,785271200
877046059,193580400
877046059,50579286
877046059,2601554310
877046059,356754701
877046059,531940873
877046059,619766100
877046059,52680534
877046059,2580548358
877046059,341142617
877046059,60819381
877046059,104336143
877046059,2516489569
877046059,25903941
877046059,1603135687
877046059,270312116
877046059,598995400
877046059,560863562
877046059,2179949024
877046059,218775454
877046059,612398832
877046059,16319888
877046059,34446382
877046059,59711288
877046059,77712645
877046059,2351342664
877046059,2168197172
877046059,554240666
877046059,253027423
877046059,1144097785
877046059,382514596
877046059,58919567
877046059,2416857397
877046059,263543631
877046059,2310527151
877046059,228872837
877046059,2272155487
877046059,301880364
877046059,2382897074
877046059,2323607131
877046059,75910874
877046059,344634424
877046059,1337785291
877046059,105001423
877046059,17329538
877046059,22075226
877046059,25920031
877046059,20214495
877046059,15492359
877046059,223282435
877046059,240421228
877046059,18147028
877046059,17171519
877046059,40561535
877046059,469689725
877046059,113696592
877046059,16678352
877046059,312937997
877046059,36803580
877046059,20747741
877046059,18927441
877046059,21158690
877046059,22258315
877046059,20273398
877046059,349294024
877046059,54178513
877046059,222356147
877046059,151360659
877046059,26005297
877046059,47690618
877046059,617662218
877046059,148206336
877046059,612076511
877046059,17092592
877046059,16409781
877046059,353094085
877046059,1118147695
877046059,136087406
877046059,24741685
877046059,89517005
877046059,137365854
877046059,22209176
877046059,783214
877046059,16608403
877046059,2459371
877046059,605805760
877046059,2803191
877046059,24727891
877046059,209202416
877046059,297174372
877046059,16425197
877046059,74286565
877046059,24742040
877046059,7157132
877046059,106949788
877046059,19413393
877046059,15234657
877046059,15378041
877046059,18988524
877046059,218730857
877046059,142941140
877046059,14473923
877046059,36079474
877046059,12295702
877046059,587291434
877046059,251649322
877046059,21601320
877046059,25052589
877046059,34868390
877046059,1689866978
877046059,17462708
877046059,16638310
877046059,16093222
877046059,16675569
877046059,32201814
877046059,44465490
877046059,352969075
877046059,75678134
877046059,224495471
877046059,226421450
877046059,36969785
877046059,220117959
877046059,93766096
877046059,35929575
877046059,43076173
877046059,183132190
877046059,21819649
877046059,26465877
877046059,1296939217
877046059,339384737
877046059,1883034468
877046059,581649755
877046059,749255130
877046059,348317036
877046059,804337584
877046059,468073492
877046059,284363441
877046059,578631145
877046059,27205263
877046059,26002707
877046059,539583527
877046059,256760163
877046059,268789936
877046059,289632591
877046059,27392723
877046059,222618986
877046059,158706092
877046059,1476341167
877046059,453020205
877046059,223625126
877046059,307213435
877046059,963523346
877046059,890127704
877046059,725028986
877046059,182692580
877046059,44537281
877046059,779472451
877046059,173294080
877046059,27176695
877046059,101251805
877046059,559418298
877046059,333958402
877046059,1443840438
877046059,550122695
877046059,855884497
877046059,736179044
877046059,359188534
877046059,344395712
877046059,395094499
877046059,588290025
877046059,286580307
877046059,309481771
877046059,363574457
877046059,153680709
877046059,2198515368
877046059,341265825
877046059,199122592
877046059,1007414868
877046059,523240722
877046059,341410586
877046059,388558501
877046059,772637563
877046059,90804460
877046059,1919456089
877046059,319892161
877046059,132002498
877046059,521457801
877046059,37413737
877046059,606128682
877046059,702814658
877046059,107020152
877046059,145912110
877046059,877033542
877046059,1020707798
877046059,864263047
877046059,23590905
877046059,15413239
877046059,1483443324
877046059,573636001
877046059,455555137
877046059,612205837
877046059,184611740
877046059,119515937
877046059,511752649
877046059,1902703260
877046059,66249391
877046059,134371915
877046059,273254214
877046059,42562661
877046059,2768501
877046059,177826715
877046059,9609632
877046059,105996292
877046059,20948715
877046059,511097213
877046059,1540666429
877046059,17793284
877046059,28442657
877046059,260069373
877046059,74894175
877046059,186262839
877046059,175722727
877046059,14862794
877046059,599033571
877046059,88002901
877046059,14749606
877046059,806067284
877046059,563564175
877046059,166505545
877046059,10671602
877046059,14922225
877046059,34442404
877046059,360453582
877046059,43482291
877046059,73484903
877046059,104777447
877046059,15670515
877046059,18182371
877046059,306483793
877046059,278340654
877046059,602408600
877046059,248858297
877046059,18676177
877046059,54037230
877046059,17919972
877046059,133880286
163997887,"1,10141327887661E+018"
163997887,"1,23886736900858E+018"
163997887,574404573
163997887,279543445
163997887,1413589964
163997887,80088081
163997887,129537034
163997887,3387071
163997887,"1,15229155206204E+018"
163997887,865160954
163997887,35411013
163997887,103023146
163997887,1097362550
163997887,2393038355
163997887,93797943
163997887,14262029
163997887,"1,23606352095915E+018"
163997887,202330346
163997887,14161554
163997887,2212879538
163997887,"9,9382844074156E+017"
163997887,"8,026129451298E+017"
163997887,146248951
163997887,"1,1290265702896E+018"
163997887,"1,23516924468754E+018"
163997887,2347868803
163997887,83636128
163997887,286819419
163997887,264374958
163997887,143854418
163997887,33702441
163997887,14525424
163997887,111908651
163997887,473393426
163997887,207617689
163997887,"1,05156640106293E+018"
163997887,"9,64225392688034E+017"
163997887,"1,19500038447067E+018"
163997887,"1,22298705252378E+018"
163997887,1304641663
163997887,7618952
163997887,1920954410
163997887,1052391
163997887,1378503289
163997887,346728386
163997887,171351985
163997887,2815665329
163997887,385847731
163997887,1719311
163997887,927178908
163997887,17593030
163997887,14269220
163997887,50113441
163997887,14053355
163997887,246416840
163997887,226390248
163997887,8839462
163997887,50738131
163997887,19341814
163997887,61572717
163997887,756985
163997887,2991792054
163997887,61171056
163997887,4782601
163997887,962517114
163997887,"9,01773635962196E+017"
163997887,95881469
163997887,204245558
163997887,33334169
163997887,16551979
163997887,62135964
163997887,130967284
163997887,4838355980
163997887,6758192
163997887,22881123
163997887,57367121
163997887,63819362
163997887,18657077
163997887,259784449
163997887,6417622
163997887,29556428
163997887,19367943
163997887,"1,20664774382691E+018"
163997887,202661088
163997887,15171615
163997887,1526151408
163997887,1221963552
163997887,223055648
163997887,4781026453
163997887,14541776
163997887,3795873387
163997887,3383762481
163997887,"7,94981505504162E+017"
163997887,"9,88845479751381E+017"
163997887,"7,10115712170271E+017"
163997887,"9,50478910466114E+017"
163997887,"1,19114904765198E+018"
163997887,17640173
163997887,"8,24703130789147E+017"
163997887,16638816
163997887,835996764
163997887,711624379
163997887,"1,12116631009491E+018"
163997887,89648239
163997887,285846678
163997887,298438140
163997887,116569312
163997887,3580286237
163997887,3122868355
163997887,"1,07222920959305E+018"
163997887,23592682
163997887,29923542
163997887,7200752
163997887,1544219394
163997887,"1,17035403835073E+018"
163997887,"1,08470939387735E+018"
163997887,1254723332
163997887,11297362
163997887,50286290
163997887,3045053475
163997887,15347228
163997887,266032095
163997887,74759560
163997887,"1,08053205670532E+018"
163997887,14778397
163997887,37586090
163997887,"1,17399950956478E+018"
163997887,17355865
163997887,"9,78729660933726E+017"
163997887,17850415
163997887,7969342
163997887,21621562
163997887,318565100
163997887,32652567
163997887,86240381
163997887,"1,13456130823236E+018"
163997887,788392706
163997887,59166185
163997887,465879001
163997887,2372510162
163997887,17207451
163997887,14504040
163997887,14785423
163997887,1966475286
163997887,108580151
163997887,2880056154
163997887,"1,10872110284136E+018"
163997887,910936280
163997887,3512557336
163997887,631784018
163997887,2582234222
163997887,2316383071
163997887,"7,93974309974905E+017"
163997887,268611440
163997887,143883
163997887,848901
163997887,3453491306
163997887,19467875
163997887,129517510
163997887,793351
163997887,4214366653
163997887,42425069
163997887,"1,17179085685396E+018"
163997887,"8,88400645216129E+017"
163997887,320263087
163997887,250293322
163997887,215822029
163997887,467035507
163997887,155868556
163997887,3927353729
163997887,26685390
163997887,50372368
163997887,14581454
163997887,30165588
163997887,478067304
163997887,"1,06824042506282E+018"
163997887,"1,14793871747625E+018"
163997887,18994034
163997887,7331172
163997887,2489595012
163997887,723565590
163997887,17096142
163997887,252869514
163997887,46434769
163997887,15012998
163997887,"1,13038734683302E+018"
163997887,261986843
163997887,5547902
163997887,71216563
163997887,14816701
163997887,573888196
163997887,1739395051
163997887,21417923
163997887,"7,25748862586098E+017"
163997887,3060296542
163997887,2347475803
163997887,606285334
163997887,6697972
163997887,947815969
163997887,198432208
163997887,47625896
163997887,41968732
163997887,819180480
163997887,871652364
163997887,"7,99013026657686E+017"
163997887,3155105136
163997887,639193
163997887,28265107
163997887,364468182
163997887,12614742
163997887,4814660326
163997887,73430976
163997887,76223486
163997887,115147066
163997887,"1,13699372217077E+018"
163997887,"1,07041820340542E+018"
163997887,894057794
163997887,45297280
163997887,"1,17660611252058E+018"
163997887,3312334914
163997887,462551660
163997887,384593740
163997887,107022949
163997887,14333581
163997887,"1,17475988762209E+018"
163997887,40750511
163997887,490485465
163997887,9391642
163997887,83438083
163997887,15612251
163997887,2403544216
163997887,143177475
163997887,155068238
163997887,253608265
163997887,"7,51064574938456E+017"
163997887,"7,84413735649677E+017"
163997887,"1,14363425875135E+018"
163997887,275029650
163997887,18034566
163997887,178252177
163997887,2151311899
163997887,"1,08801491788882E+018"
163997887,22083056
163997887,21153251
163997887,159480948
163997887,16013441
163997887,37387919
163997887,656383
163997887,"9,94965723431633E+017"
163997887,3310412263
163997887,3253968129
163997887,920416009
163997887,"8,59455064301285E+017"
163997887,"1,11857302730485E+018"
163997887,"1,17050127901918E+018"
163997887,"1,16960608963518E+018"
163997887,433713863
163997887,2371538100
163997887,2826656762
163997887,16402798
163997887,34112092
163997887,1131195510
163997887,"1,16775591372336E+018"
163997887,61642028
163997887,107705726
163997887,66478616
163997887,25734165
163997887,12806052
163997887,237819619
163997887,39805579
163997887,13235832
163997887,5047701
163997887,27819723
163997887,15790639
163997887,"9,3920717560345E+017"
163997887,266666927
163997887,3876865408
163997887,"8,87257803555E+017"
163997887,14405017
163997887,107330350
163997887,36946358
163997887,3369420800
163997887,2731055016
163997887,9609702
163997887,"9,6932235831724E+017"
163997887,4854401703
163997887,149265113
163997887,2231621136
163997887,17785666
163997887,"7,03060885435245E+017"
163997887,35177994
163997887,"7,3667262442052E+017"
163997887,2652828374
163997887,15535745
163997887,895857055
163997887,721588970
163997887,72828612
163997887,14558020
163997887,9898542
163997887,339261041
163997887,94117031
163997887,"9,68747286791688E+017"
163997887,"9,25901887261438E+017"
163997887,133359130
163997887,249116945
163997887,2916634652
163997887,16591288
163997887,"9,82126071402267E+017"
163997887,11546132
163997887,74931097
163997887,3248833446
163997887,2328571297
163997887,176724026
163997887,276366009
163997887,1637334481
163997887,9657992
163997887,8932122
163997887,29156410
163997887,35475800
163997887,248988547
163997887,58174056
163997887,82658300
163997887,14946551
163997887,"1,03707795548955E+018"
163997887,41567650
163997887,5462062
163997887,14816083
163997887,"1,01447244538078E+018"
163997887,"7,5859842911531E+017"
163997887,"1,11300909794583E+018"
163997887,575163842
163997887,10189332
163997887,20422729
163997887,5973972
163997887,53253
163997887,200306226
163997887,3060836348
163997887,2027181
163997887,41543268
163997887,197158879
163997887,814672
163997887,222909206
163997887,235507959
163997887,344514301
163997887,8862132
163997887,"9,91169199950053E+017"
163997887,15397636
163997887,1932221766
163997887,17837561
163997887,28358269
163997887,186825368
163997887,27867458
163997887,3278861726
163997887,73978423
163997887,92100382
163997887,65380425
163997887,796984986
163997887,23795212
163997887,"1,10515397532053E+018"
163997887,14772956
163997887,217129165
163997887,137274529
163997887,183725725
163997887,307577710
163997887,53986971
163997887,3064540936
163997887,"7,3007716614307E+017"
163997887,"7,39271654920978E+017"
163997887,24448708
163997887,11313212
163997887,2497655854
163997887,345041995
163997887,1477711496
163997887,2189754482
163997887,4923173954
163997887,49281108
163997887,1202022344
163997887,54569034
163997887,15749670
163997887,243378406
163997887,"7,69603650180096E+017"
163997887,336024547
163997887,61146940
163997887,347739200
163997887,4331838453
163997887,54032907
163997887,133447503
163997887,360512961
163997887,169505740
163997887,"9,06918505366335E+017"
163997887,400882913
163997887,"9,37687584867864E+017"
163997887,246393964
163997887,190967190
163997887,611758045
163997887,246516111
163997887,"1,1182836911118E+018"
163997887,674593
163997887,222186902
163997887,1725399738
163997887,2903357295
163997887,5913912
163997887,20965586
163997887,2903812140
163997887,292670084
163997887,1012483471
163997887,240883644
163997887,851430115
163997887,"7,26634776237461E+017"
163997887,443937259
163997887,237293113
163997887,17213939
163997887,58868103
163997887,17789045
163997887,14246782
163997887,212632603
163997887,10626512
163997887,3680791
163997887,14170770
163997887,2342613998
163997887,1226470117
163997887,34729853
163997887,288666095
163997887,3287546748
163997887,383977318
163997887,19180724
163997887,545528667
163997887,25373256
163997887,"9,37758776349864E+017"
163997887,11311462
163997887,3372813899
163997887,1501480405
163997887,14436943
163997887,659933
163997887,37360448
163997887,534946799
163997887,181427567
163997887,22945637
163997887,18204232
163997887,3244801
163997887,47816573
163997887,"7,32611818951152E+017"
163997887,23538480
163997887,4856478409
163997887,392418342
163997887,29567394
163997887,40401884
163997887,10178852
163997887,"7,61753326211871E+017"
163997887,297102985
163997887,9284062
163997887,"8,79111107289416E+017"
163997887,576535497
163997887,267545566
163997887,17454341
163997887,7005032
163997887,123087360
163997887,382156314
163997887,346712890
163997887,32311103
163997887,14835101
163997887,229405633
163997887,46021228
163997887,2413817946
163997887,"1,10126575307492E+018"
163997887,6297992
163997887,17264237
163997887,18381058
163997887,16887172
163997887,15564127
163997887,259380437
163997887,83919495
163997887,21276075
163997887,334955469
163997887,19175718
163997887,26898555
163997887,14149919
163997887,"9,59544337213243E+017"
163997887,44707835
163997887,19665109
163997887,774757
163997887,1077590701
163997887,2261004456
163997887,4207056793
163997887,149177237
163997887,3255690396
163997887,276958669
163997887,831871730
163997887,203684993
163997887,333617703
163997887,"9,37764830072762E+017"
163997887,14147603
163997887,567794882
163997887,"9,79081380696023E+017"
163997887,130527911
163997887,14264560
163997887,"8,74755748525486E+017"
163997887,"9,93154374208819E+017"
163997887,19847709
163997887,189213655
163997887,40929930
163997887,4735965167
163997887,6776922
163997887,527401620
163997887,"7,72076964849062E+017"
163997887,526485204
163997887,475399977
163997887,121724948
163997887,981701
163997887,14055926
163997887,60760075
163997887,2163320750
163997887,62827597
163997887,4874289952
163997887,2254315993
163997887,1927667402
163997887,167193309
163997887,47323865
163997887,42413226
163997887,67911695
163997887,56064100
163997887,926438334
163997887,"8,33372577447846E+017"
163997887,2917931467
163997887,46441293
163997887,248675866
163997887,2546538871
163997887,153828535
163997887,1330187418
163997887,34952760
163997887,15502314
163997887,16617447
163997887,"1,08057827114879E+018"
163997887,30252339
163997887,110730064
163997887,17982417
163997887,8939772
163997887,297645155
163997887,26342192
163997887,"1,07017922884126E+018"
163997887,770797550
163997887,14802450
163997887,9462812
163997887,18227996
163997887,82346142
163997887,280657127
163997887,9701422
163997887,"7,58017064946762E+017"
163997887,64171513
163997887,47350584
163997887,113218622
163997887,16031975
163997887,22477055
163997887,1966901077
163997887,142081335
163997887,396214728
163997887,650013
163997887,390287545
163997887,14744498
163997887,44900235
163997887,"8,66196075664769E+017"
163997887,3121262999
163997887,"1,06034162531702E+018"
163997887,"1,0070879817803E+018"
163997887,2172304020
163997887,54315079
163997887,2838525800
163997887,254745146
163997887,24718762
163997887,"7,41694633076347E+017"
163997887,263600855
163997887,2560302655
163997887,"1,01004115050004E+018"
163997887,450836082
163997887,791875428
163997887,14706388
163997887,15223040
163997887,14061017
163997887,2433010706
163997887,600789151
163997887,18121997
163997887,293293497
163997887,"8,24331320771879E+017"
163997887,728823
163997887,17088295
163997887,902321011
163997887,15039770
163997887,22886125
163997887,99135401
163997887,118742243
163997887,15024407
163997887,25678303
163997887,28285752
163997887,43111060
163997887,865427900
163997887,2337213980
163997887,224908728
163997887,2323131
163997887,9299392
163997887,1157858503
163997887,59246419
163997887,19352690
163997887,220443654
163997887,94009565
163997887,3298570644
163997887,185797545
163997887,19553087
163997887,16316680
163997887,799166785
163997887,40526875
163997887,3230055801
163997887,"7,68843489404748E+017"
163997887,213834269
163997887,68814274
163997887,5407522
163997887,14149445
163997887,27984436
163997887,"1,02324948658654E+018"
163997887,4447007473
163997887,16867071
163997887,"1,00227445557643E+018"
163997887,17814727
163997887,"8,5304015387462E+017"
163997887,249247936
163997887,18088152
163997887,2871485014
163997887,14223222
163997887,61061816
163997887,"9,9148132166604E+017"
163997887,1074899342
163997887,"9,42786716037009E+017"
163997887,444131405
163997887,7045142
163997887,54733465
163997887,15772495
163997887,2478286777
163997887,13993962
163997887,2835659467
163997887,23634130
163997887,95720641
163997887,6473302
163997887,81538231
163997887,14558569
163997887,216727067
163997887,1950062431
163997887,"7,11367366756721E+017"
163997887,102882177
163997887,2469964320
163997887,15024152
163997887,30459141
163997887,52961749
163997887,15196120
163997887,301857714
163997887,512066764
163997887,187282591
163997887,14050728
163997887,19265067
163997887,"9,16082930207752E+017"
163997887,373584972
163997887,"9,93624118627992E+017"
163997887,2791628465
163997887,16247414
163997887,2334251
163997887,16160760
163997887,97148339
163997887,14456191
163997887,36155794
163997887,"9,34442161793221E+017"
163997887,14500623
163997887,811098595
163997887,14117880
163997887,1363147201
163997887,2180200740
163997887,127750628
163997887,709543904
163997887,68704471
163997887,18146496
163997887,771669
163997887,284289504
163997887,2479974385
163997887,779718
163997887,28346366
163997887,415848544
163997887,17394561
163997887,17503069
163997887,199823912
163997887,14647163
163997887,428058083
163997887,601359290
163997887,4389831
163997887,4733141857
163997887,1963194877
163997887,4148958498
163997887,434757012
163997887,1679874157
163997887,26399922
163997887,29516060
163997887,"1,00440028931352E+018"
163997887,16115965
163997887,60919433
163997887,4161310818
163997887,49603423
163997887,"9,53463687246791E+017"
163997887,14961859
163997887,13127822
163997887,19682566
163997887,145527781
163997887,215864287
163997887,385197507
163997887,973308278
163997887,2393588311
163997887,"9,38587019592307E+017"
163997887,431127373
163997887,2535635137
163997887,874027656
163997887,"9,69994371033641E+017"
163997887,262289144
163997887,2859448331
163997887,714908892
163997887,840049734
163997887,40975804
163997887,1270758145
163997887,16868564
163997887,17926293
163997887,8266232
163997887,15484266
163997887,29591712
163997887,77293
163997887,2904362194
163997887,14321984
163997887,14210367
163997887,393056991
163997887,7078572
163997887,34321563
163997887,589725037
163997887,2737528845
163997887,1483064670
163997887,14561288
163997887,626181652
163997887,8223662
163997887,929263026
163997887,14707266
163997887,19260808
163997887,17402349
163997887,8062692
163997887,22136863
163997887,14846645
163997887,3675920053
163997887,65583
163997887,36497641
163997887,21524871
163997887,2464660596
163997887,5727802
163997887,47764698
163997887,53014926
163997887,22579475
163997887,154625260
163997887,19267830
163997887,"7,89174467264078E+017"
163997887,"8,56614892727554E+017"
163997887,94247119
163997887,954001
163997887,24690628
163997887,904610959
163997887,3023008120
163997887,16562139
163997887,489427595
163997887,14162967
163997887,1331642197
163997887,151632665
163997887,817738176
163997887,112814948
163997887,710434903
163997887,71906095
163997887,"8,70454480474694E+017"
163997887,"8,83092900245983E+017"
163997887,16753226
163997887,162422162
163997887,23316795
163997887,879191
163997887,323905773
163997887,2006841
163997887,170796110
163997887,"7,72080865627243E+017"
163997887,37975275
163997887,126718519
163997887,93336266
163997887,358353503
163997887,14273282
163997887,760776799
163997887,18634321
163997887,33108499
163997887,1697769560
163997887,2680758350
163997887,473942525
163997887,27008806
163997887,1610060696
163997887,23090019
163997887,16171758
163997887,16555592
163997887,637533
163997887,111416485
163997887,51529520
163997887,7555262
163997887,60892839
163997887,909631
163997887,48529642
163997887,14292941
163997887,156219130
163997887,14283186
163997887,283201871
163997887,"7,05330458842702E+017"
163997887,14086636
163997887,698483
163997887,15095303
163997887,22572168
163997887,3572889192
163997887,17513031
163997887,158065720
163997887,1679219940
163997887,468823637
163997887,23863969
163997887,2951901
163997887,18055540
163997887,15594928
163997887,28514279
163997887,30409200
163997887,14215825
163997887,19540528
163997887,3036329200
163997887,169976767
163997887,17050488
163997887,71341812
163997887,48887637
163997887,961861063
163997887,245942173
163997887,15045413
163997887,9866582
163997887,17248395
163997887,1690731
163997887,40735545
163997887,392240548
163997887,20704550
163997887,4324751
163997887,958141045
163997887,3222833269
163997887,89276193
163997887,900369714
163997887,1648999932
163997887,399657823
163997887,87882675
163997887,23549334
163997887,36995367
163997887,4829901
163997887,1066151600
163997887,14640565
163997887,1367767688
163997887,54722501
163997887,9135742
163997887,328203
163997887,18137304
163997887,774234
163997887,23971403
163997887,3187056242
163997887,14534896
163997887,70752036
163997887,73220348
163997887,17178315
163997887,31355134
163997887,90376831
163997887,16205348
163997887,134661691
163997887,41198329
163997887,16063910
163997887,16302665
163997887,62419873
163997887,802354
163997887,2869479547
163997887,2180340467
163997887,3562121415
163997887,9555772
163997887,29798769
163997887,16493367
163997887,20249612
163997887,61530307
163997887,381937194
163997887,22193381
163997887,369791364
163997887,16364966
163997887,95347396
163997887,1595809370
163997887,14816103
163997887,2719626576
163997887,2255846066
163997887,14602130
163997887,1483447088
163997887,61233
163997887,403070695
163997887,243800816
163997887,17638705
163997887,1929371954
163997887,43156220
163997887,1380622190
163997887,16707145
163997887,58708498
163997887,25103
163997887,2547412918
163997887,15352541
163997887,2141321
163997887,817880
163997887,21726443
163997887,394263537
163997887,21170138
163997887,253464752
163997887,18210275
163997887,22354434
163997887,458547677
163997887,14361975
163997887,18100961
163997887,14497891
163997887,15664858
163997887,"8,44087785837527E+017"
163997887,5511322
163997887,5610072
163997887,19281751
163997887,15161329
163997887,291911739
163997887,222956791
163997887,1648181738
163997887,18104734
163997887,"7,69202702991647E+017"
163997887,3182181133
163997887,16894290
163997887,1597249710
163997887,59611400
163997887,19536396
163997887,14297665
163997887,97114171
163997887,5676102
163997887,2980650723
163997887,1017428432
163997887,2759769840
163997887,117278501
163997887,15163015
163997887,78247357
163997887,3100344503
163997887,19552154
163997887,"7,66506660194116E+017"
163997887,26379044
163997887,8130782
163997887,1293051
163997887,5379862
163997887,154616467
163997887,47036032
163997887,332018940
163997887,"7,56351861255381E+017"
163997887,"8,80958460858389E+017"
163997887,122053508
163997887,10809412
163997887,"8,39068743313555E+017"
163997887,958154761
163997887,253350725
163997887,909291
163997887,14204623
163997887,156082322
163997887,68103081
163997887,14164724
163997887,14206328
163997887,310870197
163997887,177788470
163997887,18818260
163997887,31150483
163997887,16597587
163997887,7768582
163997887,229523
163997887,14259060
163997887,248815441
163997887,13640312
163997887,"8,26104354172047E+017"
163997887,1209620136
163997887,3840737293
163997887,338673699
163997887,282872990
163997887,236405866
163997887,161667651
163997887,148221086
163997887,14074078
163997887,2801974764
163997887,86146814
163997887,292020434
163997887,36119194
163997887,16216798
163997887,"8,61116848686809E+017"
163997887,96084326
163997887,3099081217
163997887,241267794
163997887,7178502
163997887,18566947
163997887,23135066
163997887,15198579
163997887,1573919450
163997887,17797084
163997887,57427164
163997887,19312147
163997887,14692547
163997887,1345454113
163997887,21767394
163997887,15767097
163997887,8306282
163997887,87559451
163997887,9526722
163997887,1049495413
163997887,19638289
163997887,3580004117
163997887,7798232
163997887,51848919
163997887,347488218
163997887,107837944
163997887,34488596
163997887,2888022350
163997887,10936712
163997887,11816472
163997887,22118558
163997887,817083
163997887,2616097278
163997887,14188985
163997887,"8,05812028598145E+017"
163997887,84654958
163997887,15420480
163997887,845094642
163997887,22161956
163997887,3256301227
163997887,1217090606
163997887,18139160
163997887,91496333
163997887,3236271451
163997887,22120094
163997887,555494047
163997887,2586997621
163997887,89483328
163997887,4030833132
163997887,37515662
163997887,14945367
163997887,14407953
163997887,14689054
163997887,13332232
163997887,2436389418
163997887,9381512
163997887,20544264
163997887,3362971339
163997887,529148230
163997887,27390972
163997887,813333008
163997887,14421898
163997887,14989163
163997887,989656094
163997887,3793960033
163997887,407175927
163997887,3755420532
163997887,7039892
163997887,17974018
163997887,257967384
163997887,1314051
163997887,4625037762
163997887,542266410
163997887,17025247
163997887,15774694
163997887,229502009
163997887,342438867
163997887,5739392
163997887,16305138
163997887,813286
163997887,24640100
163997887,26019541
163997887,133018035
163997887,"7,68092417895477E+017"
163997887,15823636
163997887,8942382
163997887,"7,92852489875759E+017"
163997887,325855606
163997887,6603532
163997887,29659411
163997887,265593408
163997887,14193957
163997887,15971074
163997887,21751427
163997887,1429148504
163997887,14146300
163997887,2590949749
163997887,2607381
163997887,8592732
163997887,15075911
163997887,167030937
163997887,10978362
163997887,1057760869
163997887,"7,57792206883132E+017"
163997887,403627863
163997887,2349095342
163997887,14277281
163997887,3100568365
163997887,24927031
163997887,19515536
163997887,3196691268
163997887,3068594637
163997887,115751131
163997887,2577114018
163997887,17800194
163997887,23830105
163997887,2925684486
163997887,352498809
163997887,77286002
163997887,1861562977
163997887,3816010100
163997887,41833
163997887,59341538
163997887,966991
163997887,"7,05406475821126E+017"
163997887,2149567292
163997887,9209832
163997887,23428591
163997887,17943698
163997887,14440594
163997887,1850484768
163997887,50543799
163997887,83656341
163997887,25814570
163997887,90488576
163997887,2981010834
163997887,7548972
163997887,1968883592
163997887,35806201
163997887,2812312304
163997887,186652181
163997887,16335296
163997887,2482093610
163997887,163154809
163997887,14131945
163997887,1181030863
163997887,2255745990
163997887,14830772
163997887,31435721
163997887,13461
163997887,47707747
163997887,13083362
163997887,25337234
163997887,17180806
163997887,58538646
163997887,56884542
163997887,47519618
163997887,1621239577
163997887,5762742
163997887,87556835
163997887,12853342
163997887,1561608864
163997887,913200547
163997887,20235586
163997887,1656315427
163997887,38409197
163997887,47774386
163997887,14639127
163997887,49436500
163997887,2756542393
163997887,4502024180
163997887,30002917
163997887,36093693
163997887,44897207
163997887,7705882
163997887,243995625
163997887,180337525
163997887,8094902
163997887,78968940
163997887,18618275
163997887,3836754077
163997887,187737126
163997887,55117855
163997887,14345985
163997887,413822580
163997887,4107392663
163997887,586671909
163997887,19685068
163997887,418379573
163997887,2500058114
163997887,1328617249
163997887,27028163
163997887,3270334422
163997887,53276218
163997887,34148121
163997887,7862582
163997887,1425508644
163997887,137636025
163997887,512926848
163997887,3376603318
163997887,164397633
163997887,16578359
163997887,2892794997
163997887,3171064658
163997887,1255218984
163997887,55484062
163997887,8898642
163997887,16166358
163997887,28828401
163997887,136450598
163997887,911760128
163997887,15146957
163997887,218970613
163997887,112487498
163997887,24556977
163997887,17407556
163997887,59282163
163997887,29664625
163997887,14191961
163997887,177138943
163997887,1198537832
163997887,494155506
163997887,56806537
163997887,462512144
163997887,3229178700
163997887,2927108202
163997887,17966777
163997887,3252851667
163997887,3327334967
163997887,2828286379
163997887,25221560
163997887,14185226
163997887,154479578
163997887,18328422
163997887,238214965
163997887,318884991
163997887,12916742
163997887,288328373
163997887,91946336
163997887,67738190
163997887,3131102986
163997887,25555358
163997887,22736496
163997887,740920470
163997887,14800144
163997887,822037520
163997887,16167651
163997887,2482772300
163997887,153998882
163997887,28325059
163997887,1646532438
163997887,306497372
163997887,693703
163997887,3195467395
163997887,64172365
163997887,17639049
